id,yr,monthnum,monthname,monthend,cregion,cdistrict,pregion,pdistrict,creason,tpeople,yrmonthnam,yrmonthnum,pvalue,adjustments,changedvalue,comments
204,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
205,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,7,Feb '16,2016-02,,,,
206,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
207,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,7,Feb '16,2016-02,,,,
208,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
209,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,5,Feb '16,2016-02,,,,
210,2016,2,Feb,29/02/2016,Awdal,Borama,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
211,2016,2,Feb,29/02/2016,Awdal,Borama,Galgaduud,Ceel Buur,Drought related,5,Feb '16,2016-02,,,,
212,2016,2,Feb,29/02/2016,Awdal,Borama,Lower Shabelle,Marka,Drought related,7,Feb '16,2016-02,,,,
213,2016,2,Feb,29/02/2016,Awdal,Borama,Mudug,Gaalkacyo,Drought related,5,Feb '16,2016-02,,,,
214,2016,2,Feb,29/02/2016,Awdal,Borama,Mudug,Gaalkacyo,Drought related,7,Feb '16,2016-02,,,,
215,2016,2,Feb,29/02/2016,Awdal,Borama,Nugaal,Burtinle,Drought related,5,Feb '16,2016-02,,,,
216,2016,2,Feb,29/02/2016,Awdal,Borama,Nugaal,Garoowe,Drought related,7,Feb '16,2016-02,,,,
217,2016,2,Feb,29/02/2016,Awdal,Borama,Nugaal,Garoowe,Drought related,6,Feb '16,2016-02,,,,
218,2016,2,Feb,29/02/2016,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,17,Feb '16,2016-02,,,,
219,2016,2,Feb,29/02/2016,Bakool,Tayeeglow,Bakool,Tayeeglow,Conflict/Insecurity,19,Feb '16,2016-02,,,,
220,2016,2,Feb,29/02/2016,Bakool,Waajid,Bakool,Waajid,Drought related,100,Feb '16,2016-02,,,,
221,2016,2,Feb,29/02/2016,Banadir,Banadir,Banadir,Banadir,Conflict/Insecurity,29,Feb '16,2016-02,,,,
222,2016,2,Feb,29/02/2016,Banadir,Banadir,Banadir,Banadir,Drought related,14,Feb '16,2016-02,,,,
223,2016,2,Feb,29/02/2016,Banadir,Banadir,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
224,2016,2,Feb,29/02/2016,Banadir,Banadir,Banadir,Banadir,Drought related,7,Feb '16,2016-02,,,,
225,2016,2,Feb,29/02/2016,Banadir,Banadir,Banadir,Banadir,Other,6,Feb '16,2016-02,,,,
226,2016,2,Feb,29/02/2016,Banadir,Banadir,Banadir,Banadir,Other,282,Feb '16,2016-02,,,,
227,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,107,Feb '16,2016-02,,,,
228,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Drought related,108,Feb '16,2016-02,,,,
229,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,807,Feb '16,2016-02,,,,
230,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,50,Feb '16,2016-02,,,,
231,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,228,Feb '16,2016-02,,,,
232,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,42,Feb '16,2016-02,,,,
233,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,138,Feb '16,2016-02,,,,
234,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,64,Feb '16,2016-02,,,,
235,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,128,Feb '16,2016-02,,,,
236,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,222,Feb '16,2016-02,,,,
237,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,1662,Feb '16,2016-02,,,,
238,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,121,Feb '16,2016-02,,,,
239,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,109,Feb '16,2016-02,,,,
240,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,10,Feb '16,2016-02,,,,
241,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,5,Feb '16,2016-02,,,,
242,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Marka,Other,7,Feb '16,2016-02,,,,
243,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,45,Feb '16,2016-02,,,,
244,2016,2,Feb,29/02/2016,Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,15,Feb '16,2016-02,,,,
245,2016,2,Feb,29/02/2016,Bari,Bossaso,Bakool,Waajid,Drought related,11,Feb '16,2016-02,,,,
246,2016,2,Feb,29/02/2016,Bari,Bossaso,Banadir,Banadir,Conflict/Insecurity,4,Feb '16,2016-02,,,,
247,2016,2,Feb,29/02/2016,Bari,Bossaso,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
248,2016,2,Feb,29/02/2016,Bari,Bossaso,Banadir,Banadir,Drought related,29,Feb '16,2016-02,,,,
249,2016,2,Feb,29/02/2016,Bari,Bossaso,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
250,2016,2,Feb,29/02/2016,Bari,Bossaso,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
251,2016,2,Feb,29/02/2016,Bari,Bossaso,Banadir,Banadir,Other,5,Feb '16,2016-02,,,,
252,2016,2,Feb,29/02/2016,Bari,Bossaso,Bay,Baidoa,Drought related,8,Feb '16,2016-02,,,,
253,2016,2,Feb,29/02/2016,Bari,Bossaso,Lower Shabelle,Marka,Drought related,4,Feb '16,2016-02,,,,
254,2016,2,Feb,29/02/2016,Bari,Bossaso,Lower Shabelle,Qoryooley,Drought related,8,Feb '16,2016-02,,,,
255,2016,2,Feb,29/02/2016,Bari,Bossaso,Woqooyi Galbeed,Hargeysa,Drought related,3,Feb '16,2016-02,,,,
256,2016,2,Feb,29/02/2016,Bari,Qardho,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
257,2016,2,Feb,29/02/2016,Bari,Qardho,Banadir,Banadir,Drought related,2,Feb '16,2016-02,,,,
258,2016,2,Feb,29/02/2016,Bari,Qardho,Bari,Bandarbeyla,Drought related,4,Feb '16,2016-02,,,,
259,2016,2,Feb,29/02/2016,Bari,Qardho,Bari,Qandala,Drought related,5,Feb '16,2016-02,,,,
260,2016,2,Feb,29/02/2016,Bari,Qardho,Bari,Qardho,Drought related,7,Feb '16,2016-02,,,,
261,2016,2,Feb,29/02/2016,Bari,Qardho,Lower Shabelle,Qoryooley,Drought related,3,Feb '16,2016-02,,,,
262,2016,2,Feb,29/02/2016,Bari,Qardho,Nugaal,Eyl,Drought related,6,Feb '16,2016-02,,,,
263,2016,2,Feb,29/02/2016,Bari,Qardho,Nugaal,Garoowe,Drought related,6,Feb '16,2016-02,,,,
264,2016,2,Feb,29/02/2016,Bari,Qardho,Sool,Taleex,Drought related,5,Feb '16,2016-02,,,,
265,2016,2,Feb,29/02/2016,Bay,Baidoa,Bakool,Waajid,Drought related,7,Feb '16,2016-02,,,,
266,2016,2,Feb,29/02/2016,Bay,Baidoa,Bakool,Waajid,Drought related,4,Feb '16,2016-02,,,,
267,2016,2,Feb,29/02/2016,Bay,Baidoa,Bakool,Waajid,Drought related,3,Feb '16,2016-02,,,,
268,2016,2,Feb,29/02/2016,Bay,Baidoa,Bakool,Waajid,Drought related,61,Feb '16,2016-02,,,,
269,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,14,Feb '16,2016-02,,,,
270,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Baidoa,Drought related,9,Feb '16,2016-02,,,,
271,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Baidoa,Drought related,3,Feb '16,2016-02,,,,
272,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Baidoa,Other,7,Feb '16,2016-02,,,,
273,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,5,Feb '16,2016-02,,,,
274,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,6,Feb '16,2016-02,,,,
275,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Diinsoor,Drought related,6,Feb '16,2016-02,,,,
276,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Diinsoor,Drought related,6,Feb '16,2016-02,,,,
277,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,5,Feb '16,2016-02,,,,
278,2016,2,Feb,29/02/2016,Bay,Baidoa,Bay,Qansax Dheere,Drought related,9,Feb '16,2016-02,,,,
279,2016,2,Feb,29/02/2016,Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,156,Feb '16,2016-02,,,,
280,2016,2,Feb,29/02/2016,Galgaduud,Dhuusamarreeb,Galgaduud,Cadaado,Conflict/Insecurity,250,Feb '16,2016-02,,,,
281,2016,2,Feb,29/02/2016,Gedo,Belet Xaawo,Gedo,Belet Xaawo,Other,5,Feb '16,2016-02,,,,
282,2016,2,Feb,29/02/2016,Gedo,Doolow,Bay,Diinsoor,Drought related,25,Feb '16,2016-02,,,,
283,2016,2,Feb,29/02/2016,Gedo,Doolow,Bay,Diinsoor,Drought related,19,Feb '16,2016-02,,,,
284,2016,2,Feb,29/02/2016,Gedo,Doolow,Bay,Qansax Dheere,Drought related,19,Feb '16,2016-02,,,,
285,2016,2,Feb,29/02/2016,Gedo,Doolow,Bay,Qansax Dheere,Drought related,6,Feb '16,2016-02,,,,
286,2016,2,Feb,29/02/2016,Gedo,Doolow,Bay,Qansax Dheere,Drought related,8,Feb '16,2016-02,,,,
287,2016,2,Feb,29/02/2016,Gedo,Doolow,Gedo,Luuq,Drought related,4,Feb '16,2016-02,,,,
288,2016,2,Feb,29/02/2016,Gedo,Luuq,Bakool,Rab Dhuure,Drought related,4,Feb '16,2016-02,,,,
289,2016,2,Feb,29/02/2016,Gedo,Luuq,Bakool,Rab Dhuure,Drought related,26,Feb '16,2016-02,,,,
290,2016,2,Feb,29/02/2016,Gedo,Luuq,Gedo,Luuq,Drought related,18,Feb '16,2016-02,,,,
291,2016,2,Feb,29/02/2016,Lower Juba,Kismayo,Lower Juba,Jamaame,Drought related,5,Feb '16,2016-02,,,,
292,2016,2,Feb,29/02/2016,Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,33,Feb '16,2016-02,,,,
293,2016,2,Feb,29/02/2016,Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,6,Feb '16,2016-02,,,,
294,2016,2,Feb,29/02/2016,Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,11,Feb '16,2016-02,,,,
295,2016,2,Feb,29/02/2016,Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,51,Feb '16,2016-02,,,,
296,2016,2,Feb,29/02/2016,Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,263,Feb '16,2016-02,,,,
297,2016,2,Feb,29/02/2016,Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,65,Feb '16,2016-02,,,,
298,2016,2,Feb,29/02/2016,Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,141,Feb '16,2016-02,,,,
299,2016,2,Feb,29/02/2016,Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,143,Feb '16,2016-02,,,,
300,2016,2,Feb,29/02/2016,Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,10,Feb '16,2016-02,,,,
301,2016,2,Feb,29/02/2016,Middle Juba,Bu'aale,Lower Juba,Afmadow,Conflict/Insecurity,24,Feb '16,2016-02,,,,
302,2016,2,Feb,29/02/2016,Middle Juba,Bu'aale,Middle Juba,Bu'aale,Conflict/Insecurity,250,Feb '16,2016-02,,,,
303,2016,2,Feb,29/02/2016,Middle Juba,Bu'aale,Middle Juba,Bu'aale,Conflict/Insecurity,3,Feb '16,2016-02,,,,
304,2016,2,Feb,29/02/2016,Middle Juba,Saakow,Bay,Diinsoor,Conflict/Insecurity,18,Feb '16,2016-02,,,,
305,2016,2,Feb,29/02/2016,Middle Juba,Saakow,Bay,Diinsoor,Conflict/Insecurity,21,Feb '16,2016-02,,,,
306,2016,2,Feb,29/02/2016,Middle Juba,Saakow,Bay,Diinsoor,Other,5,Feb '16,2016-02,,,,
307,2016,2,Feb,29/02/2016,Middle Juba,Saakow,Gedo,Garbahaarey,Drought related,100,Feb '16,2016-02,,,,
308,2016,2,Feb,29/02/2016,Middle Juba,Saakow,Middle Juba,Bu'aale,Conflict/Insecurity,15,Feb '16,2016-02,,,,
309,2016,2,Feb,29/02/2016,Middle Juba,Saakow,Middle Juba,Bu'aale,Conflict/Insecurity,32,Feb '16,2016-02,,,,
310,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,2,Feb '16,2016-02,,,,
311,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,38,Feb '16,2016-02,,,,
312,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
313,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,14,Feb '16,2016-02,,,,
314,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,22,Feb '16,2016-02,,,,
315,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
316,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Banadir,Banadir,Drought related,6,Feb '16,2016-02,,,,
317,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Bay,Buur Hakaba,Drought related,6,Feb '16,2016-02,,,,
318,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Bay,Buur Hakaba,Drought related,5,Feb '16,2016-02,,,,
319,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,6,Feb '16,2016-02,,,,
320,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,7,Feb '16,2016-02,,,,
321,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,5,Feb '16,2016-02,,,,
322,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,5,Feb '16,2016-02,,,,
323,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Cadaado,Drought related,5,Feb '16,2016-02,,,,
324,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Ceel Buur,Drought related,8,Feb '16,2016-02,,,,
325,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Ceel Buur,Drought related,5,Feb '16,2016-02,,,,
326,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Ceel Dheer,Conflict/Insecurity,8,Feb '16,2016-02,,,,
327,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Ceel Dheer,Conflict/Insecurity,9,Feb '16,2016-02,,,,
328,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Galgaduud,Dhuusamarreeb,Drought related,9,Feb '16,2016-02,,,,
329,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,8,Feb '16,2016-02,,,,
330,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,11,Feb '16,2016-02,,,,
331,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,7,Feb '16,2016-02,,,,
332,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Lower Shabelle,Afgooye,Drought related,12,Feb '16,2016-02,,,,
333,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,7,Feb '16,2016-02,,,,
334,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,11,Feb '16,2016-02,,,,
335,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,10,Feb '16,2016-02,,,,
336,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Gaalkacyo,Conflict/Insecurity,415,Feb '16,2016-02,,,,
337,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,10,Feb '16,2016-02,,,,
338,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,5,Feb '16,2016-02,,,,
339,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,7,Feb '16,2016-02,,,,
340,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,6,Feb '16,2016-02,,,,
341,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,5,Feb '16,2016-02,,,,
342,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,26,Feb '16,2016-02,,,,
343,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,8,Feb '16,2016-02,,,,
344,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,5,Feb '16,2016-02,,,,
345,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Mudug,Xarardheere,Drought related,10,Feb '16,2016-02,,,,
346,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Woqooyi Galbeed,Hargeysa,Other,9,Feb '16,2016-02,,,,
347,2016,2,Feb,29/02/2016,Mudug,Gaalkacyo,Woqooyi Galbeed,Hargeysa,Other,8,Feb '16,2016-02,,,,
348,2016,2,Feb,29/02/2016,Sool,Laas Caanood,Bari,Bossaso,Drought related,13,Feb '16,2016-02,,,,
349,2016,2,Feb,29/02/2016,Sool,Laas Caanood,Bari,Bossaso,Drought related,10,Feb '16,2016-02,,,,
350,2016,2,Feb,29/02/2016,Sool,Laas Caanood,Sanaag,Ceerigaabo,Drought related,120,Feb '16,2016-02,,,,
351,2016,2,Feb,29/02/2016,Sool,Laas Caanood,Sool,Laas Caanood,Drought related,22,Feb '16,2016-02,,,,
352,2016,2,Feb,29/02/2016,Sool,Laas Caanood,Sool,Xudun,Drought related,17,Feb '16,2016-02,,,,
353,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Bakool,Waajid,Drought related,3,Feb '16,2016-02,,,,
354,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,10,Feb '16,2016-02,,,,
355,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,6,Feb '16,2016-02,,,,
356,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,6,Feb '16,2016-02,,,,
357,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,4,Feb '16,2016-02,,,,
358,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,11,Feb '16,2016-02,,,,
359,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,8,Feb '16,2016-02,,,,
360,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,6,Feb '16,2016-02,,,,
361,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,6,Feb '16,2016-02,,,,
362,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,6,Feb '16,2016-02,,,,
363,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Gebiley,Drought related,5,Feb '16,2016-02,,,,
364,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Hargeysa,Conflict/Insecurity,6,Feb '16,2016-02,,,,
365,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Hargeysa,Drought related,4,Feb '16,2016-02,,,,
366,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Hargeysa,Other,6,Feb '16,2016-02,,,,
367,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Awdal,Baki,Drought related,7,Feb '16,2016-02,,,,
368,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Awdal,Baki,Drought related,7,Feb '16,2016-02,,,,
369,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Awdal,Lughaye,Drought related,6,Feb '16,2016-02,,,,
370,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,5,Feb '16,2016-02,,,,
371,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
372,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,5,Feb '16,2016-02,,,,
373,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,3,Feb '16,2016-02,,,,
374,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,3,Feb '16,2016-02,,,,
375,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
376,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,5,Feb '16,2016-02,,,,
377,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,4,Feb '16,2016-02,,,,
378,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,5,Feb '16,2016-02,,,,
379,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,5,Feb '16,2016-02,,,,
380,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,8,Feb '16,2016-02,,,,
381,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,3,Feb '16,2016-02,,,,
382,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,6,Feb '16,2016-02,,,,
383,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,3,Feb '16,2016-02,,,,
384,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,4,Feb '16,2016-02,,,,
385,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,4,Feb '16,2016-02,,,,
386,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,3,Feb '16,2016-02,,,,
387,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,4,Feb '16,2016-02,,,,
388,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Gedo,Ceel Waaq,Drought related,5,Feb '16,2016-02,,,,
389,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,4,Feb '16,2016-02,,,,
390,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,6,Feb '16,2016-02,,,,
391,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,6,Feb '16,2016-02,,,,
392,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,5,Feb '16,2016-02,,,,
393,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,6,Feb '16,2016-02,,,,
394,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Lower Juba,Badhaadhe,Drought related,6,Feb '16,2016-02,,,,
395,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Lower Shabelle,Afgooye,Drought related,6,Feb '16,2016-02,,,,
396,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Lower Shabelle,Afgooye,Drought related,7,Feb '16,2016-02,,,,
397,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Lower Shabelle,Marka,Drought related,6,Feb '16,2016-02,,,,
398,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Lower Shabelle,Marka,Drought related,6,Feb '16,2016-02,,,,
399,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Middle Shabelle,Adan Yabaal,Drought related,4,Feb '16,2016-02,,,,
400,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Middle Shabelle,Cadale,Drought related,3,Feb '16,2016-02,,,,
401,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,4,Feb '16,2016-02,,,,
402,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Mudug,Hobyo,Drought related,4,Feb '16,2016-02,,,,
403,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Mudug,Hobyo,Drought related,7,Feb '16,2016-02,,,,
404,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Nugaal,Eyl,Drought related,3,Feb '16,2016-02,,,,
405,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,6,Feb '16,2016-02,,,,
406,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Drought related,6,Feb '16,2016-02,,,,
407,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Drought related,6,Feb '16,2016-02,,,,
408,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Drought related,5,Feb '16,2016-02,,,,
409,2016,2,Feb,29/02/2016,Woqooyi Galbeed,Hargeysa,Sool,Caynabo,Drought related,5,Feb '16,2016-02,,,,
